"","mean_age","NRI","local","coords.LON","coords.LAT"
"1484",1e-05,3.819126564946,"temperate",-100.716552734375,47.1235961874676
"1485",1e-05,3.819126564946,"temperate",-99.716552734375,47.1235961874676
"1486",1e-05,3.819126564946,"temperate",-98.716552734375,47.1235961874676
"1487",1e-05,4.90438743283929,"temperate",-97.7165527343749,47.1235961874677
"1488",1e-05,4.90438743283929,"temperate",-96.716552734375,47.1235961874676
"1489",1e-05,4.90438743283929,"temperate",-95.716552734375,47.1235961874676
"1490",1e-05,5.39738666639276,"temperate",-94.716552734375,47.1235961874676
"1491",1e-05,3.32295219968152,"temperate",-93.716552734375,47.1235961874677
"1492",1e-05,2.53049489971305,"temperate",-92.716552734375,47.1235961874677
"1493",1e-05,3.50834524297935,"temperate",-91.716552734375,47.1235961874676
"1494",1e-05,3.50834524297935,"temperate",-90.7165527343749,47.1235961874677
"1495",1e-05,3.50834524297935,"temperate",-89.716552734375,47.1235961874676
"1496",1e-05,3.50834524297935,"temperate",-88.716552734375,47.1235961874676
"1497",1e-05,3.50834524297935,"temperate",-87.716552734375,47.1235961874676
"1498",1e-05,3.50834524297935,"temperate",-86.716552734375,47.1235961874676
"1499",1e-05,3.50834524297935,"temperate",-85.716552734375,47.1235961874676
"1500",1e-05,3.50834524297935,"temperate",-84.716552734375,47.1235961874676
"1501",1e-05,0,"temperate",-83.716552734375,47.1235961874677
"1502",1e-05,0,"temperate",-82.716552734375,47.1235961874676
"1559",1e-05,2.50440757938002,"temperate",-96.716552734375,45.1235961867685
"1560",1e-05,2.50440757938002,"temperate",-95.716552734375,45.1235961867685
"1561",1e-05,2.50440757938002,"temperate",-94.7165527343749,45.1235961867685
"1562",1e-05,3.819126564946,"temperate",-93.7165527343749,45.1235961867685
"1563",1e-05,3.819126564946,"temperate",-92.716552734375,45.1235961867685
"1564",1e-05,3.819126564946,"temperate",-91.716552734375,45.1235961867685
"1565",1e-05,3.819126564946,"temperate",-90.716552734375,45.1235961867685
"1566",1e-05,3.819126564946,"temperate",-89.716552734375,45.1235961867685
"1567",1e-05,3.819126564946,"temperate",-88.716552734375,45.1235961867685
"1568",1e-05,3.819126564946,"temperate",-87.716552734375,45.1235961867685
"1569",1e-05,5.16250727024299,"temperate",-86.716552734375,45.1235961867685
"1570",1e-05,5.16250727024299,"temperate",-85.716552734375,45.1235961867685
"1571",1e-05,5.80684348599053,"temperate",-84.716552734375,45.1235961867685
"1572",1e-05,5.80684348599053,"temperate",-83.716552734375,45.1235961867685
"1573",1e-05,5.80684348599053,"temperate",-82.716552734375,45.1235961867685
"1574",1e-05,5.80684348599053,"temperate",-81.716552734375,45.1235961867685
"1575",1e-05,5.80684348599053,"temperate",-80.716552734375,45.1235961867685
"1576",1e-05,5.80684348599053,"temperate",-79.716552734375,45.1235961867685
"1577",1e-05,5.80684348599053,"temperate",-78.716552734375,45.1235961867685
"1578",1e-05,5.80684348599053,"temperate",-77.716552734375,45.1235961867685
"1579",1e-05,5.80684348599053,"temperate",-76.716552734375,45.1235961867685
"1580",1e-05,5.80684348599053,"temperate",-75.716552734375,45.1235961867685
"1581",1e-05,5.80684348599053,"temperate",-74.716552734375,45.1235961867685
"1582",1e-05,5.80684348599053,"temperate",-73.716552734375,45.1235961867685
"1583",1e-05,4.75741355199983,"temperate",-72.716552734375,45.1235961867685
"1584",1e-05,4.75741355199983,"temperate",-71.716552734375,45.1235961867685
"1585",1e-05,3.819126564946,"temperate",-70.716552734375,45.1235961867685
"1586",1e-05,3.819126564946,"temperate",-69.716552734375,45.1235961867685
"1587",1e-05,3.819126564946,"temperate",-68.716552734375,45.1235961867685
"1588",1e-05,4.63531757036443,"temperate",-67.7184213950234,45.1267990866993
"1589",1e-05,5.32885612594489,"temperate",-66.7585138659449,45.3176246071769
"1590",1e-05,5.32885612594489,"temperate",-65.7814909903435,45.4547061773436
"1591",1e-05,5.32885612594489,"temperate",-64.679107753381,44.891841820607
"1592",1e-05,4.90438743283929,"temperate",-63.691336297039,45.1082965127944
"1593",1e-05,5.38176565106169,"temperate",-62.744435029735,45.2083294198838
"1594",1e-05,5.38176565106169,"temperate",-61.7960537531017,45.3390712040634
"1595",1e-05,5.38176565106169,"temperate",-123.665134184073,44.113307554069
"1596",1e-05,4.35016754738004,"temperate",-122.716552734375,44.1235961863829
"1597",1e-05,5.39738666639276,"temperate",-121.716552734375,44.1235961863829
"1598",1e-05,3.50834524297935,"temperate",-120.716552734375,44.123596186383
"1599",1e-05,3.50834524297935,"temperate",-119.716552734375,44.1235961863829
"1600",1e-05,3.50834524297935,"temperate",-118.716552734375,44.1235961863829
"1601",1e-05,0,"temperate",-117.716552734375,44.1235961863829
"1602",1e-05,0,"temperate",-116.716552734375,44.1235961863829
"1603",1e-05,0,"temperate",-115.716552734375,44.1235961863829
"1604",1e-05,0,"temperate",-114.716552734375,44.1235961863829
"1605",1e-05,0,"temperate",-113.716552734375,44.1235961863829
"1606",1e-05,0,"temperate",-112.716552734375,44.1235961863829
"1607",1e-05,0,"temperate",-111.716552734375,44.123596186383
"1608",1e-05,0,"temperate",-110.716552734375,44.1235961863829
"1662",1e-05,0,"temperate",-117.716552734375,42.1235961855441
"1663",1e-05,0,"temperate",-116.716552734375,42.1235961855441
"1664",1e-05,2.50440757938002,"temperate",-115.716552734375,42.1235961855441
"1665",1e-05,2.50440757938002,"temperate",-114.716552734375,42.1235961855441
"1666",1e-05,2.50440757938002,"temperate",-113.716552734375,42.1235961855441
"1667",1e-05,2.50440757938002,"temperate",-112.716552734375,42.1235961855441
"1668",1e-05,3.819126564946,"temperate",-111.716552734375,42.1235961855441
"1669",1e-05,3.819126564946,"temperate",-110.716552734375,42.1235961855441
"1670",1e-05,3.819126564946,"temperate",-109.716552734375,42.1235961855441
"1671",1e-05,3.819126564946,"temperate",-108.716552734375,42.1235961855441
"1672",1e-05,3.819126564946,"temperate",-107.716552734375,42.1235961855441
"1673",1e-05,3.819126564946,"temperate",-106.716552734375,42.1235961855441
"1674",1e-05,3.819126564946,"temperate",-105.716552734375,42.1235961855441
"1675",1e-05,3.819126564946,"temperate",-104.716552734375,42.1235961855441
"1676",1e-05,3.819126564946,"temperate",-103.716552734375,42.1235961855441
"1677",1e-05,3.819126564946,"temperate",-102.716552734375,42.1235961855441
"1678",1e-05,5.16250727024299,"temperate",-101.716552734375,42.1235961855441
"1679",1e-05,5.80684348599053,"temperate",-100.716552734375,42.1235961855441
"1680",1e-05,5.80684348599053,"temperate",-99.716552734375,42.1235961855441
"1681",1e-05,5.80684348599053,"temperate",-98.716552734375,42.1235961855441
"1682",1e-05,5.80684348599053,"temperate",-97.716552734375,42.1235961855441
"1683",1e-05,5.80684348599053,"temperate",-96.716552734375,42.1235961855441
"1684",1e-05,5.80684348599053,"temperate",-95.716552734375,42.1235961855441
"1685",1e-05,5.80684348599053,"temperate",-94.716552734375,42.1235961855441
